Y;log90;ridge;lasso;elastic;foret;adabo;logibo;logStep20;svmStep20;logRed15
0;0,847486569;0,804615239;0,769227646;0,81540654;0,66;0,71528245;0,744603155;0,816383532;0,819898142;0,817463766
1;0,57532125;0,591347839;0,385867394;0,546046636;0,504;0,52140903;0,463215995;0,569428823;0,578200625;0,461144718
0;0,230881053;0,231334366;0,219210162;0,207599273;0,33;0,167119;0,217558552;0,2383308;0,209624057;0,210459175
1;0,216734359;0,212976821;0,272185535;0,236702566;0,204;0,310264472;0,294921445;0,228778267;0,192368162;0,224253042
1;0,304117725;0,337130473;0,317186998;0,358697415;0,462;0,458103757;0,447883472;0,376406525;0,34703414;0,347229631
0;0,033402746;0,06365005;0,074502622;0,049641115;0,114;0,038016197;0,065799363;0,030226119;0,050019748;0,036401419
0;0,323959391;0,289617907;0,158316017;0,188502039;0,204;0,149821496;0,144394338;0,214315251;0,208103795;0,188194873
1;0,169832636;0,19184624;0,188335326;0,181066858;0,316;0,218427572;0,214186908;0,115737623;0,096467692;0,139878579
0;0,076919365;0,112349008;0,107171362;0,099517191;0,178;0,066078247;0,068766276;0,094083523;0,120379576;0,09764671
1;0,142571129;0,160182525;0,233969911;0,183776722;0,296;0,190307113;0,199753037;0,201321822;0,194409382;0,139190855
1;0,173600547;0,132126171;0,155003556;0,117854466;0,312;0,129537662;0,155370603;0,098871272;0,081572534;0,084692149
1;0,288821854;0,279248167;0,431879815;0,346474607;0,444;0,367423513;0,347465778;0,378563798;0,389989085;0,419259585
0;0,185046058;0,202930272;0,188637172;0,196309361;0,188;0,148907317;0,125459713;0,189576754;0,173906789;0,174503955
0;0,032038497;0,043403453;0,067301921;0,051859953;0,06;0,047117501;0,068769359;0,040112973;0,060518998;0,049855821
0;0,067074563;0,106350404;0,14021043;0,115685155;0,064;0,106893049;0,106594817;0,082288507;0,111953002;0,101021499
0;0,244962809;0,191309664;0,212062536;0,189929519;0,13;0,182606206;0,186255969;0,216893077;0,183932378;0,262205821
0;0,558092688;0,51651328;0,595035108;0,571294241;0,52;0,507454316;0,454881074;0,472690177;0,475031062;0,527472301
0;0,061606722;0,101049901;0,229190791;0,120773537;0,288;0,099841732;0,132684617;0,075710419;0,127431312;0,110412209
1;0,537893247;0,56029288;0,445064033;0,533001217;0,566;0,547759107;0,572551318;0,546053771;0,508555573;0,48484352
0;0,561576758;0,530650599;0,589493877;0,578470671;0,53;0,584778213;0,552630358;0,490418031;0,480624398;0,542102671
1;0,526935846;0,472791787;0,504415744;0,497032954;0,52;0,454228348;0,411686567;0,574611427;0,543928817;0,559220495
0;0,052696543;0,074142417;0,140915316;0,093447162;0,11;0,140903652;0,130955645;0,068210885;0,078371838;0,078228652
1;0,464778784;0,400227055;0,322780307;0,374227354;0,386;0,369554082;0,363493989;0,450568697;0,424513247;0,375863668
1;0,409198098;0,401727092;0,464188983;0,438967466;0,426;0,449362298;0,467513058;0,399833453;0,322875221;0,414703079
0;0,019575685;0,037868481;0,062055228;0,048261058;0,078;0,043475929;0,072511683;0,021828692;0,048130464;0,031769758
0;0,187546656;0,191485895;0,21762162;0,194018592;0,15;0,156932773;0,127059322;0,191124841;0,16835487;0,148624411
0;0,11606676;0,157905518;0,264891157;0,230540654;0,208;0,265065959;0,21121013;0,192215403;0,171789063;0,162109478
0;0,074881021;0,091865287;0,117692064;0,091279508;0,152;0,084800278;0,092996299;0,112821967;0,123931755;0,072604573
0;0,109129649;0,150255815;0,156613941;0,110469059;0,182;0,079054833;0,097273201;0,069954891;0,105595134;0,077787265
0;0,052654104;0,057581074;0,113789674;0,062247563;0,16;0,070133849;0,091331941;0,063838472;0,072406785;0,079461796
0;0,043101408;0,093553454;0,132099294;0,109329835;0,196;0,096855381;0,107442749;0,058722569;0,104260094;0,051572635
0;0,122556286;0,111908551;0,117907721;0,107752127;0,254;0,092294365;0,085680138;0,08508444;0,063975155;0,11483427
1;0,720592476;0,709512082;0,634009212;0,683463731;0,622;0,676018711;0,718918114;0,660237613;0,631817945;0,714233604
1;0,441133077;0,439691301;0,399860635;0,42203001;0,468;0,490096264;0,51177028;0,359934849;0,323480789;0,448789701
0;0,418300239;0,410949031;0,397407193;0,412932248;0,428;0,337698896;0,428918916;0,389055766;0,43090815;0,395801268
0;0,311351555;0,209224808;0,268705964;0,231848119;0,268;0,343232641;0,323407677;0,294363566;0,24175316;0,27913472
0;0,031242479;0,046759999;0,080094948;0,046666419;0,12;0,037600975;0,057310216;0,03673055;0,071826763;0,042704714
0;0,0382708;0,081504602;0,089542944;0,069011383;0,024;0,055569666;0,073714516;0,042934839;0,079854189;0,047265849
1;0,666413045;0,664884349;0,496763835;0,581079186;0,572;0,572145811;0,568118294;0,640228047;0,593934447;0,654329342
0;0,808847909;0,767396723;0,766993989;0,79007107;0,53;0,611956088;0,63165216;0,819847174;0,78841452;0,813125621
1;0,097885392;0,112670557;0,196366944;0,1794844;0,138;0,13747573;0,126510272;0,120601905;0,112748455;0,110136435
0;0,277232895;0,315292029;0,308115391;0,317782832;0,404;0,320446614;0,346454601;0,285136217;0,230971833;0,29369968
0;0,105627227;0,13496754;0,276386773;0,157603765;0,282;0,18357068;0,163039141;0,111683394;0,113388093;0,141803504
0;0,156717657;0,140090293;0,135548821;0,112106129;0,126;0,090527899;0,108619455;0,134365063;0,151410171;0,105485169
0;0,256065911;0,354596744;0,365647763;0,346367035;0,392;0,284418487;0,272288284;0,313034555;0,384820367;0,353472825
0;0,171988928;0,145712865;0,201464395;0,165387248;0,306;0,212446526;0,20302573;0,105697721;0,06760328;0,161924797
0;0,587508775;0,588553227;0,625457583;0,620791668;0,622;0,603558561;0,632412506;0,634759271;0,627496422;0,672364097
0;0,027454682;0,039441299;0,087989662;0,047572923;0,09;0,054992361;0,071396796;0,036940183;0,098313485;0,037715861
0;0,028024822;0,04333318;0,089203539;0,049973993;0,082;0,046987817;0,06543926;0,030789304;0,054503826;0,035786187
0;0,03678416;0,051847181;0,061490196;0,052270829;0,17;0,043475929;0,072511683;0,042066088;0,071586691;0,037608146
0;0,200885966;0,196785185;0,207702902;0,188039438;0,226;0,135176182;0,140447167;0,175846324;0,248107276;0,157812489
0;0,026371223;0,049720706;0,086139358;0,068743805;0,08;0,043289295;0,068619175;0,086777354;0,115803827;0,050651673
1;0,825058038;0,741229752;0,669095027;0,734917149;0,508;0,709983155;0,665678067;0,784672086;0,768216773;0,807965484
1;0,038164559;0,15439781;0,200667584;0,182010627;0,3;0,187045233;0,160041704;0,131570924;0,112570675;0,136290758
0;0,095413002;0,133207114;0,09604177;0,106686563;0,142;0,061801775;0,082065438;0,079387642;0,148383987;0,053097123
1;0,152403704;0,181058907;0,195625186;0,18207522;0,244;0,243916053;0,242540807;0,155908455;0,131071844;0,179419261
0;0,182291073;0,193680615;0,167325793;0,171652796;0,15;0,167513571;0,173997492;0,173022298;0,194466027;0,152686265
1;0,397360589;0,393800933;0,487837619;0,477914995;0,506;0,430935304;0,387807877;0,448038614;0,345034526;0,540561538
0;0,187097953;0,220346268;0,182457426;0,18793034;0,204;0,193711737;0,21077328;0,161451255;0,151170182;0,148222614
0;0,320815724;0,364029891;0,277180917;0,275578179;0,374;0,190452408;0,173337024;0,250001265;0,208105024;0,252772258
1;0,274087194;0,250504653;0,189055816;0,223826035;0,236;0,206414191;0,184845957;0,250383674;0,195612027;0,197948207
0;0,394217597;0,425329484;0,428916816;0,431476926;0,444;0,476939171;0,491264871;0,449420781;0,451572317;0,392366257
0;0,09606439;0,107572189;0,13494116;0,116999942;0,146;0,064504344;0,096577338;0,12650373;0,148654804;0,111191939
0;0,064557109;0,089727094;0,114911405;0,093261466;0,216;0,058419315;0,086148821;0,066173625;0,084097705;0,087966187
0;0,071896982;0,087777297;0,131633738;0,083248157;0,068;0,115239702;0,117373776;0,077307239;0,075311182;0,082269913
0;0,172226025;0,188932232;0,213545008;0,205051978;0,232;0,231478544;0,220216708;0,17257356;0,148695975;0,168494419
1;0,608301677;0,527608275;0,383867547;0,469697271;0,368;0,343083045;0,318715549;0,568485535;0,670671319;0,445444263
0;0,048898958;0,080962407;0,075055501;0,078706823;0,154;0,043310936;0,070837899;0,043730549;0,075529719;0,04523513
0;0,135515573;0,157659046;0,168551495;0,16170913;0,124;0,118796446;0,105157409;0,109042267;0,121703155;0,08793254
0;0,375735441;0,411067965;0,426603663;0,402921149;0,462;0,497687434;0,481395294;0,416963802;0,467403432;0,509874056
1;0,619103457;0,56969268;0,487899023;0,56734385;0,496;0,603393007;0,608906616;0,641659913;0,68740973;0,66233858
0;0,173864444;0,218168818;0,24819997;0,21683053;0,44;0,309076708;0,323730572;0,176460766;0,157049506;0,19774038
0;0,220758946;0,281827305;0,249850339;0,273039824;0,406;0,302568635;0,25051031;0,268182743;0,195446923;0,279866223
0;0,33252919;0,32082491;0,317267567;0,311186357;0,246;0,350641889;0,327521578;0,366788661;0,429478208;0,318928679
1;0,592967928;0,530486222;0,422174386;0,482636016;0,412;0,311753409;0,34457754;0,569762952;0,49755833;0,493467405
0;0,608458684;0,592975312;0,610691534;0,602253934;0,69;0,627801832;0,585732089;0,510587322;0,51465629;0,564243065
1;0,563694302;0,57342523;0,611751957;0,582607649;0,502;0,529290291;0,552449581;0,547484581;0,535860269;0,633628472
0;0,715188708;0,668055023;0,648833151;0,673348012;0,466;0,57782617;0,607919866;0,730522707;0,725316495;0,661309065
0;0,276542553;0,25228432;0,29478182;0,265459083;0,344;0,32735214;0,259394832;0,267345189;0,274252038;0,2276914
0;0,070577868;0,063569344;0,083616734;0,066465307;0,1;0,053920124;0,068803007;0,059115293;0,084753571;0,057807687
0;0,355098504;0,341202142;0,22437316;0,293934259;0,332;0,246989132;0,269299499;0,352034503;0,348616187;0,242749903
0;0,095295071;0,116150368;0,137553291;0,116967905;0,062;0,133873914;0,144394338;0,090186477;0,113554586;0,089236343
1;0,800020102;0,783115558;0,709880191;0,754287713;0,618;0,691191715;0,742409902;0,833327512;0,803969691;0,809224946
0;0,0562444;0,067435243;0,077204799;0,06763143;0,106;0,052123721;0,075045664;0,073110869;0,093454917;0,05492717
0;0,069245116;0,066733525;0,125574584;0,074525715;0,082;0,060319775;0,076869564;0,060279765;0,077622957;0,080128019
0;0,60962394;0,609267652;0,55273093;0,619591863;0,548;0,623050135;0,604757538;0,542572212;0,572113556;0,562039795
0;0,114593465;0,135823436;0,143922959;0,119453805;0,1;0,079349867;0,097844739;0,09140907;0,133170107;0,091024389
1;0,566538683;0,504449421;0,453368541;0,508498656;0,53;0,44991984;0,400271779;0,496927512;0,425720111;0,483725929
1;0,336925955;0,305938924;0,229125083;0,266233471;0,306;0,243066533;0,235168972;0,328225324;0,344233148;0,315420644
1;0,716624275;0,660032931;0,746833783;0,71366664;0,522;0,641806269;0,635635015;0,710586088;0,710199362;0,760213549
0;0,104349908;0,10519485;0,100208682;0,074906643;0,19;0,065580335;0,074774705;0,059366391;0,096490537;0,060317228
0;0,302476978;0,320006442;0,463680798;0,386010975;0,466;0,459471471;0,508036656;0,260941421;0,298180059;0,288301808
0;0,066536441;0,087523922;0,144677051;0,104811883;0,098;0,156153525;0,12857545;0,066411454;0,070051382;0,087761889
0;0,185441472;0,243810821;0,311964737;0,284694996;0,308;0,235451948;0,235121214;0,250232383;0,310292004;0,276809384
0;0,641278448;0,645910601;0,66536728;0,670358127;0,564;0,600458159;0,625353333;0,679497167;0,70113047;0,660348823
0;0,038185517;0,060179217;0,113391293;0,068116932;0,038;0,085379108;0,086570855;0,060674429;0,075783617;0,065317119
1;0,709993036;0,586920424;0,608964997;0,615593112;0,512;0,649763778;0,657109431;0,723851808;0,657754901;0,703024496
1;0,57137305;0,530592917;0,556103199;0,55642869;0,53;0,604406275;0,521260393;0,5667209;0,552178527;0,574501096
0;0,146911371;0,168642753;0,124827071;0,146575047;0,16;0,079981811;0,086982502;0,129305467;0,16292396;0,13266853
0;0,111087565;0,127251228;0,176679854;0,12895311;0,118;0,164941009;0,16518435;0,141357436;0,136179705;0,11935333
1;0,269122264;0,312133397;0,296308929;0,288459144;0,372;0,423619542;0,349470296;0,296323617;0,262998764;0,271909391
1;0,399972713;0,467940887;0,331321876;0,402573315;0,456;0,361825364;0,400590033;0,340704868;0,242613409;0,38735989
0;0,318545182;0,293775354;0,285106886;0,311567205;0,338;0,359496129;0,288507969;0,285953443;0,250495754;0,275396525
0;0,352409771;0,379626266;0,406900735;0,440999955;0,374;0,41817335;0,440878382;0,501566262;0,43763559;0,448533234
1;0,815125188;0,709915264;0,599277213;0,703492169;0,572;0,653708268;0,71706925;0,843321817;0,831516337;0,815821072
1;0,143142089;0,166116169;0,133419261;0,144456623;0,232;0,132325383;0,130606979;0,141032273;0,172211573;0,115069114
0;0,042823249;0,051536892;0,063407802;0,051200877;0,036;0,043475929;0,071852657;0,038565845;0,069822667;0,037661822
1;0,700939449;0,615128725;0,51964979;0,553639707;0,448;0,476513149;0,52249196;0,63403353;0,533439603;0,60189125
1;0,622640075;0,547445329;0,446605451;0,538252615;0,52;0,475294932;0,549178066;0,557220944;0,522480734;0,471979382
0;0,147769276;0,161676157;0,24137838;0,179372058;0,24;0,300140192;0,26447524;0,177898974;0,164969952;0,189598162
0;0,034413573;0,051638833;0,09345693;0,055706871;0,086;0,059582064;0,076121306;0,032752495;0,0613131;0,029847849
0;0,052107659;0,089320576;0,200156367;0,145049819;0,228;0,1191305;0,157830098;0,096846356;0,09246614;0,10001745
0;0,175642385;0,245851408;0,300101677;0,248901481;0,366;0,339882151;0,30705976;0,203123465;0,140656893;0,203705582
0;0,613059699;0,597457554;0,428743048;0,511994048;0,494;0,348201292;0,349677752;0,573657511;0,559941959;0,491710318
1;0,651562019;0,551084633;0,603031622;0,599465405;0,506;0,634161674;0,6360404;0,668991479;0,655174073;0,68487739
0;0,291775597;0,314956151;0,455448418;0,408290293;0,48;0,523992937;0,503550833;0,31090336;0,526908356;0,370609854
1;0,731081829;0,746159192;0,519481993;0,715924655;0,492;0,701342887;0,737825125;0,726160279;0,792382716;0,709353923
0;0,293513042;0,286801823;0,247127984;0,276036621;0,284;0,225655924;0,238471666;0,263252867;0,24121383;0,256813239
0;0,385213015;0,312857711;0,262322479;0,290156824;0,38;0,249688908;0,267073933;0,418733647;0,481269101;0,440260499
0;0,097140484;0,121213871;0,163480317;0,141934035;0,17;0,110140103;0,126122463;0,120060315;0,133941975;0,127873839
0;0,035608067;0,055785209;0,094129615;0,057500447;0,062;0,062024147;0,077965944;0,038856955;0,061899904;0,05355664
0;0,08185233;0,107447506;0,144072218;0,114314484;0,138;0,098451306;0,085443799;0,072125117;0,065108491;0,104261075
0;0,45582953;0,387816934;0,525836374;0,477735133;0,426;0,352796015;0,443265196;0,432205815;0,428744292;0,477002147
0;0,050968837;0,082721411;0,122343578;0,078140383;0,156;0,067773126;0,093702285;0,056864938;0,078430886;0,047626407
1;0,366138506;0,364159813;0,429520313;0,411961136;0,366;0,358298597;0,362471095;0,382846344;0,351972381;0,383156048
0;0,070642697;0,092066606;0,155003556;0,107046631;0,044;0,128281198;0,147586111;0,087868075;0,090295757;0,109836822
0;0,046054569;0,062097816;0,07367069;0,05438053;0,092;0,042004053;0,06970824;0,047775943;0,09819114;0,04234845
0;0,089710793;0,144924521;0,154073003;0,130894176;0,122;0,099814712;0,097719139;0,075342773;0,086300519;0,106890731
0;0,333471547;0,276148103;0,395545485;0,352839346;0,318;0,436302165;0,463203745;0,321557174;0,343281217;0,400837535
0;0,019199837;0,035928003;0,068899145;0,038213226;0,058;0,04961349;0,06963625;0,030109251;0,080422578;0,034545165
1;0,232536507;0,249805441;0,196658569;0,193361676;0,38;0,220255352;0,216274296;0,185248968;0,211028118;0,130529062
1;0,10372833;0,118226426;0,102797538;0,091793161;0,186;0,062947327;0,068146318;0,089494285;0,10969756;0,075439773
1;0,778874788;0,683919456;0,509905777;0,676689097;0,514;0,585897474;0,638017528;0,765393664;0,660883127;0,720979696
0;0,036228247;0,053690362;0,096303338;0,053102857;0,178;0,05760127;0,077085661;0,050261706;0,075549052;0,044788343
1;0,087448868;0,117830543;0,153340507;0,114314224;0,176;0,108040397;0,111791838;0,116115095;0,106999236;0,099522046
0;0,513530466;0,512608467;0,437054526;0,522122999;0,434;0,50740921;0,518143137;0,525080275;0,510813921;0,510076819
0;0,072869207;0,070300487;0,172363577;0,099114512;0,084;0,142094287;0,139219209;0,098704107;0,09140242;0,108436412
0;0,031103089;0,044885933;0,072364547;0,049049937;0,106;0,043475929;0,074347625;0,032949331;0,042492315;0,038012478
0;0,039156056;0,045294288;0,076155245;0,046431175;0,064;0,049653486;0,064803088;0,035769859;0,045542042;0,03676132
0;0,271644877;0,276680283;0,20823908;0,238836807;0,342;0,293401411;0,249227504;0,231542606;0,202039627;0,231308979
1;0,78618276;0,754756004;0,634326872;0,706486054;0,53;0,623457041;0,71067529;0,803494371;0,733360129;0,798192718
0;0,087964849;0,112745981;0,08437561;0,085035244;0,176;0,053146598;0,073653605;0,070621513;0,095548202;0,060911594
0;0,175035167;0,136633011;0,223640019;0,149098069;0,246;0,22207109;0,21022617;0,185830572;0,162071008;0,202186665
0;0,076878625;0,083900732;0,1150557;0,084229077;0,244;0,052521303;0,083984551;0,090373944;0,137973015;0,071952315
0;0,377326386;0,377946897;0,366239713;0,339122867;0,396;0,427420133;0,47333774;0,362701805;0,396919277;0,377654286
0;0,084505165;0,14891455;0,198254517;0,155284068;0,198;0,134939449;0,134907225;0,09884504;0,127318586;0,097420932
1;0,595404795;0,591753819;0,512045988;0,609547371;0,606;0,648819449;0,590791964;0,667846029;0,662262648;0,59389081
0;0,036252437;0,055809772;0,110260709;0,051409815;0,054;0,061753072;0,064631084;0,033367781;0,049981686;0,056275832
1;0,318252405;0,318112761;0,373338052;0,311790533;0,302;0,347466267;0,32738293;0,276897166;0,24828968;0,286231908
1;0,681491756;0,683494182;0,662085814;0,669194101;0,56;0,555513891;0,566432283;0,658082333;0,654030917;0,728064331
1;0,680033757;0,617758401;0,606952731;0,606169793;0,588;0,494280216;0,495433933;0,6131588;0,535991622;0,620156097
0;0,451145776;0,464811126;0,493508844;0,432494945;0,48;0,530910439;0,635923488;0,396475319;0,566286786;0,435933613
1;0,056458786;0,090589493;0,114094557;0,102519301;0,088;0,091167936;0,077427694;0,088011562;0,09755293;0,110947849
0;0,399107714;0,502119891;0,4158767;0,431746338;0,522;0,555956437;0,598632527;0,3102311;0,480103104;0,322329538
1;0,703568431;0,700563529;0,686226023;0,735288597;0,57;0,64806014;0,699136293;0,775525861;0,827181306;0,732198977
0;0,130420007;0,183528045;0,210497418;0,177861799;0,218;0,17205519;0,193295505;0,143173805;0,168575849;0,162844581
0;0,118166466;0,140917418;0,097027353;0,098513962;0,202;0,071398284;0,11254412;0,093495604;0,15578437;0,102955135
0;0,289937227;0,266199818;0,229271511;0,259890598;0,272;0,222275036;0,232684045;0,245221641;0,203667603;0,232996883
0;0,739112178;0,692210767;0,552445318;0,68557849;0,604;0,626906961;0,726589554;0,686309399;0,687442282;0,671636384
0;0,829725755;0,776996343;0,658707637;0,777438707;0,584;0,718841934;0,713285274;0,81854989;0,786875653;0,769327317
0;0,068783227;0,10615436;0,111723558;0,098587291;0,178;0,052072619;0,102459106;0,055860825;0,081705779;0,063705841
1;0,873063552;0,838715093;0,70520888;0,787559179;0,5;0,698448162;0,741526236;0,868025309;0,847192395;0,857059739
0;0,057807957;0,081239793;0,121979794;0,07372015;0,052;0,065368582;0,083776051;0,045793227;0,074368387;0,043601143
0;0,792608416;0,750238511;0,751173852;0,747892397;0,714;0,678699337;0,718702289;0,793394191;0,810447989;0,798363476
0;0,075241994;0,10626287;0,204087783;0,144528903;0,266;0,187139924;0,174338979;0,106674129;0,1100337;0,152677916
0;0,033357366;0,050493663;0,09345693;0,05052144;0,074;0,052969971;0,077085661;0,035630537;0,07551199;0,037681534
0;0,202231592;0,227261043;0,235428914;0,195671866;0,366;0,33219302;0,275119405;0,14802885;0,125816795;0,138125029
0;0,682190729;0,674099847;0,671845659;0,689337014;0,564;0,679197299;0,705256094;0,76149178;0,769076042;0,682581217
1;0,504583484;0,491531936;0,489670412;0,512727105;0,492;0,408064493;0,433553492;0,539042838;0,409942603;0,491562164
0;0,191337401;0,186236734;0,260284337;0,207114505;0,314;0,294350098;0,286742717;0,201404464;0,164447521;0,216326121
0;0,024137257;0,037047843;0,06179392;0,05151431;0,034;0,04667098;0,070492574;0,037045417;0,078559474;0,035611861
1;0,396721026;0,366186288;0,362910395;0,383296459;0,316;0,395263979;0,389504329;0,438038957;0,379403012;0,432573544
0;0,261831483;0,297999517;0,305378071;0,315883776;0,346;0,40685668;0,309295662;0,293541239;0,216879095;0,24778045
0;0,222430501;0,251113095;0,336020664;0,318276956;0,386;0,396146753;0,375188973;0,321868717;0,274037925;0,324947273
0;0,368911387;0,287350338;0,302150503;0,279861388;0,348;0,391062467;0,344046682;0,325822329;0,229697539;0,374283484
0;0,690485422;0,683051373;0,502564456;0,667179008;0,518;0,644161427;0,641014798;0,698617199;0,665946141;0,622980153
0;0,101587856;0,106506977;0,087989662;0,090321998;0,142;0,062418923;0,085060947;0,042674981;0,10366897;0,057938216
0;0,048257336;0,074317958;0,116628318;0,08000994;0,108;0,0513543;0,087756957;0,067114231;0,105012836;0,049843918
1;0,049928866;0,069083504;0,176171908;0,107234827;0,22;0,19911115;0,218969249;0,07089836;0,061320031;0,180345981
1;0,742758292;0,770837013;0,633196704;0,717682348;0,544;0,593113382;0,628443334;0,743354391;0,702854784;0,699977675
0;0,61070536;0,566218488;0,466768266;0,538792516;0,41;0,415575926;0,447207252;0,660509934;0,691663475;0,585092734
0;0,322195894;0,285420321;0,271395778;0,265451926;0,306;0,250886839;0,284213222;0,290739613;0,177358713;0,30208701
0;0,360342399;0,381955948;0,366214793;0,370183861;0,414;0,353554664;0,333675213;0,311180269;0,223044617;0,328631326
0;0,431956136;0,365843148;0,448795708;0,42401457;0,348;0,331595699;0,413049054;0,380436992;0,345195809;0,365955201
0;0,122768481;0,129559567;0,114513137;0,11185084;0,268;0,082347669;0,086292231;0,13596968;0,149544032;0,119419015
1;0,824959992;0,778866008;0,616739618;0,745019817;0,616;0,646791344;0,72296155;0,805737721;0,774440769;0,810164127
0;0,036223031;0,062159552;0,070770743;0,064424825;0,116;0,047117501;0,068803007;0,039973204;0,08031535;0,042316964
0;0,04895394;0,065859122;0,118194332;0,06180812;0,038;0,05577454;0,076182191;0,062918191;0,069443637;0,078704073
0;0,668890836;0,630939014;0,576976895;0,646840721;0,54;0,59751817;0,607976431;0,649083063;0,547592773;0,649929097
1;0,377163245;0,345424235;0,382234355;0,350912839;0,346;0,41714077;0,405882269;0,385679324;0,333552508;0,331530854
0;0,111205911;0,095928658;0,102229275;0,081806364;0,102;0,051177726;0,072045242;0,099947618;0,109194631;0,117341062
0;0,110552063;0,138256261;0,139886943;0,133410834;0,118;0,085900496;0,101717296;0,101630828;0,154657233;0,099198384
0;0,065294466;0,076338152;0,126617569;0,073393492;0,078;0,057952375;0,085432837;0,063601017;0,09758246;0,057328599
1;0,528591944;0,46809247;0,362092853;0,478285807;0,434;0,537870502;0,479894736;0,582273702;0,491465909;0,488314051
0;0,06444087;0,098313328;0,110869672;0,091772067;0,238;0,091509043;0,09269031;0,073975054;0,078546108;0,075182072
0;0,652817986;0,627680788;0,356543239;0,515370272;0,472;0,494996529;0,456503983;0,351501752;0,3654723;0,377868746
0;0,059535655;0,098809119;0,126617569;0,098659668;0,152;0,078055393;0,091417363;0,094267366;0,117458276;0,072969811
0;0,10454673;0,140920062;0,105276168;0,118732;0,28;0,096784034;0,11154845;0,153657184;0,278106816;0,118256667
0;0,195875047;0,244664626;0,205110822;0,244556305;0,17;0,131759504;0,146603146;0,262702528;0,364477389;0,213659082
0;0,042356699;0,093319005;0,125574584;0,089832649;0,188;0,081919981;0,086324183;0,047821185;0,091313329;0,052954088
1;0,797738187;0,77667997;0,718558919;0,747408766;0,702;0,69868249;0,725086808;0,775077124;0,777131468;0,7746421
1;0,369439963;0,358790452;0,345367434;0,372924561;0,368;0,414315045;0,39742931;0,350518969;0,273603756;0,362565168
0;0,166289061;0,20353815;0,181200753;0,188470075;0,26;0,145563484;0,158605997;0,151969097;0,147800768;0,154438952
0;0,094432697;0,085913152;0,165561061;0,112251688;0,238;0,225362424;0,190658688;0,124583517;0,099483747;0,157802795
0;0,057787182;0,086996108;0,163480317;0,101257085;0,132;0,074208483;0,087995387;0,071322664;0,06862692;0,089342763
0;0,456271467;0,51522636;0,594701885;0,546314226;0,598;0,621479006;0,674212244;0,443432873;0,469023292;0,507920364
0;0,057167327;0,073732471;0,103307616;0,077338886;0,096;0,079601142;0,083127404;0,05897788;0,054709745;0,08905982
1;0,856414952;0,805051133;0,679589243;0,772732473;0,658;0,692138295;0,690420789;0,785644288;0,784320274;0,75735633
1;0,65434185;0,626439523;0,630112465;0,645827633;0,52;0,596949936;0,621074075;0,634517315;0,632601984;0,704489038
0;0,019533384;0,044987011;0,083032645;0,057582845;0,146;0,042321367;0,064333739;0,04295599;0,051944841;0,029065255
1;0,721191154;0,59897653;0,415925211;0,519438156;0,476;0,314915987;0,397358564;0,573056379;0,601474337;0,589243154
1;0,153875326;0,195649152;0,174934275;0,162481044;0,236;0,10175733;0,123443403;0,138688998;0,184585908;0,125700463
0;0,178369305;0,197469942;0,194594064;0,163845424;0,192;0,121065424;0,138344093;0,15797476;0,285566875;0,124648182
0;0,556636351;0,505538536;0,536191228;0,575798992;0,502;0,643509764;0,58991516;0,629587284;0,547127927;0,605081407
1;0,739466098;0,67075775;0,516733409;0,578995068;0,678;0,625772128;0,61557725;0,690908547;0,729246096;0,478885496
0;0,321683542;0,246771436;0,270925769;0,259414919;0,24;0,387904731;0,360379468;0,257077056;0,201479519;0,252752402
1;0,27325352;0,306990913;0,512366868;0,41568509;0,51;0,475739927;0,530484731;0,403055534;0,503634583;0,544741689
0;0,444161706;0,437188461;0,326870007;0,391249021;0,332;0,389627537;0,3390154;0,396680704;0,325923836;0,38202155
1;0,451455072;0,400643505;0,355144785;0,368444763;0,34;0,378787392;0,366478477;0,418179856;0,33722503;0,547294066
1;0,644445922;0,628350459;0,6374041;0,619461389;0,47;0,610717692;0,593899429;0,555937371;0,493590777;0,537365464
0;0,021892902;0,034485805;0,07520065;0,041095041;0,086;0,04961349;0,069174038;0,031697293;0,045832932;0,024942511
0;0,606691994;0,67164065;0,50933912;0,599711056;0,592;0,659515614;0,627821491;0,61051216;0,716772351;0,632953324
0;0,049851747;0,078014095;0,119385732;0,088254051;0,162;0,083764287;0,101651324;0,075034095;0,123635884;0,084534195
0;0,657124715;0,519641959;0,495309179;0,50468523;0,468;0,513490088;0,497105194;0,572448735;0,547989281;0,515131635
0;0,343188865;0,30552375;0,334250679;0,290136646;0,366;0,396805145;0,373428933;0,3413888;0,205370175;0,43131966
1;0,077395637;0,115000627;0,125574584;0,106958993;0,106;0,086673696;0,090594171;0,085104752;0,101285767;0,073126461
0;0,193353417;0,218209032;0,267712325;0,213422363;0,192;0,180543315;0,22054849;0,173258709;0,185663519;0,22575366
0;0,023557245;0,057072375;0,069171955;0,06648779;0,074;0,040562459;0,071067961;0,034680181;0,09871771;0,038681837
1;0,595540425;0,536027529;0,465344859;0,521051323;0,48;0,513813304;0,499330242;0,581756767;0,597856515;0,538858669
1;0,839796896;0,785369503;0,626783292;0,759425252;0,584;0,674067238;0,671203226;0,806683911;0,801011418;0,77758819
0;0,216293567;0,311283535;0,408494191;0,33038834;0,292;0,331815491;0,270209264;0,213825794;0,196515878;0,227067365
0;0,039726434;0,041710082;0,074988003;0,039535069;0,044;0,044872651;0,074237763;0,029417063;0,039778412;0,049660407
