Y;log90;ridge;lasso;elastic;foret;adabo;logibo;logStep20;svmStep20;logRed15
0;0,554999594;0,539696718;0,566301099;0,585122245;0,568;0,553589821;0,535800798;0,57615594;0,567071294;0
0;0,047632691;0,081579837;0,133909692;0,097585455;0,288;0,088507383;0,129837506;0,096196297;0,093222657;0
0;0,406582262;0,352274453;0,398043014;0,378738879;0,372;0,44631983;0,390825828;0,364395924;0,312122548;0
0;0,048159749;0,053874825;0,069505026;0,049214975;0,096;0,044834576;0,057110809;0,058305341;0,096580181;0
0;0,152381749;0,181563865;0,226767933;0,189934538;0,328;0,214901878;0,208984053;0,228661428;0,214446965;0
0;0,220933089;0,18063643;0,184572182;0,173252785;0,192;0,15255196;0,162952648;0,202084353;0,182346203;0
1;0,223160937;0,258506312;0,266982243;0,258356816;0,324;0,339333164;0,309414685;0,267316102;0,239068192;0
1;0,628873058;0,62423629;0,649242398;0,683138473;0,568;0,594696118;0,617264942;0,711439694;0,662009589;0
0;0,119432337;0,125108291;0,169589878;0,119613613;0,224;0,151257596;0,152493611;0,137032484;0,175840138;0
0;0,271478067;0,278495854;0,312501055;0,276216728;0,42;0,375191917;0,339640136;0,272223482;0,193917066;0
1;0,767709957;0,685673836;0,570384364;0,633895699;0,662;0,635136228;0,695464779;0,667212935;0,570425919;0
0;0,356628013;0,374730912;0,426427121;0,399414033;0,438;0,388389131;0,359643575;0,40301574;0,327621419;0
0;0,293367122;0,311102525;0,275139152;0,293188653;0,378;0,30974332;0,346664465;0,208286856;0,192908472;0
1;0,813192415;0,768950181;0,689107244;0,749250989;0,66;0,625609862;0,632629595;0,760561178;0,767963632;0
0;0,553421147;0,564870565;0,492745382;0,555147494;0,448;0,488076228;0,543965595;0,580138822;0,574888476;0
0;0,803955017;0,750493007;0,665478684;0,763354312;0,56;0,578867841;0,562565518;0,786640457;0,753441317;0
1;0,746266108;0,701332009;0,645281623;0,689826152;0,456;0,587778719;0,565596889;0,670193276;0,730433142;0
0;0,039210832;0,079720987;0,078663819;0,062826674;0,192;0,056834985;0,070660679;0,043059473;0,082615532;0
0;0,142604788;0,128197517;0,13017627;0,113309462;0,05;0,111805685;0,113869567;0,126678845;0,13913281;0
0;0,296524655;0,295737069;0,296316738;0,252896302;0,394;0,359242936;0,346437412;0,213152638;0,186616416;0
0;0,032555368;0,054090048;0,09682033;0,059635021;0,156;0,026465096;0,057578996;0,050596786;0,099340691;0
1;0,363332156;0,382371671;0,291208028;0,339032457;0,412;0,364698996;0,319927686;0,367841136;0,298787791;0
0;0,746390452;0,665375715;0,606824457;0,657138879;0,464;0,476190923;0,517736487;0,699049473;0,649418947;0
1;0,301409744;0,298903095;0,453909565;0,388445612;0,382;0,357997685;0,355098389;0,375061952;0,258660592;0
0;0,613948931;0,518430924;0,46906069;0,551265842;0,468;0,527151251;0,584490386;0,641811181;0,491412424;0
1;0,198710686;0,174306899;0,187978822;0,184206416;0,27;0,246223027;0,22473198;0,157513745;0,143521067;0
1;0,345275984;0,284072769;0,18558071;0,229703677;0,284;0,186765536;0,181285381;0,277167754;0,264507629;0
0;0,213381146;0,205059209;0,195149872;0,190185775;0,148;0,226828463;0,213323519;0,181091595;0,19155892;0
1;0,739637681;0,583115814;0,490047809;0,515771952;0,394;0,536789124;0,516659288;0,546579967;0,654821415;0
1;0,679644231;0,636525124;0,624263832;0,666815122;0,52;0,579484687;0,611059369;0,659525156;0,60277734;0
0;0,220949453;0,206173721;0,136325732;0,164023464;0,24;0,120359127;0,14860425;0,151800348;0,157278512;0
0;0,061733503;0,089860001;0,08883747;0,076086282;0,08;0,039342931;0,073772411;0,062909411;0,094798139;0
1;0,818575938;0,791725917;0,74037899;0,791715983;0,57;0,608396192;0,607915827;0,801369367;0,745416917;0
1;0,760462155;0,750129093;0,598754784;0,728756062;0,596;0,690371091;0,66513553;0,726574527;0,70562254;0
1;0,234370719;0,260163977;0,294355129;0,277096094;0,45;0,363865489;0,328656106;0,229029286;0,189611589;0
1;0,000150425;0,001175844;0,221175152;0,019791268;0,342;0,260678425;0,243193896;0,323414842;0,212023025;0
0;0,748017164;0,66190778;0,622542075;0,65728937;0,59;0,566794766;0,565200015;0,643264398;0,659956872;0
0;0,058183985;0,082967354;0,119331569;0,091309421;0,102;0,076744056;0,091146294;0,064979302;0,109219481;0
0;0,060682449;0,092622057;0,175668867;0,100025112;0,154;0,12321194;0,132394474;0,061804896;0,047452666;0
0;0,888193965;0,823243675;0,768255647;0,823087624;0,654;0,716270617;0,708817472;0,832650539;0,839617847;0
1;0,545325215;0,541825856;0,408973875;0,447112065;0,488;0,493223692;0,571178257;0,498532751;0,514028326;0
0;0,227611638;0,224934533;0,208310759;0,181416497;0,236;0,195365085;0,190882806;0,224744775;0,191460862;0
1;0,164837167;0,188062216;0,287222892;0,191301353;0,264;0,325569722;0,320474557;0,21814953;0,186778014;0
1;0,282937268;0,321168642;0,32794596;0,355938711;0,362;0,40633563;0,407509934;0,371403983;0,355038983;0
0;0,046212565;0,075321573;0,081416589;0,058758619;0,088;0,044159871;0,075436661;0,036230971;0,064097954;0
0;0,239688003;0,273470557;0,164204522;0,215114417;0,214;0,138348612;0,146231154;0,23835246;0,231067885;0
1;0,164696234;0,188618047;0,204906332;0,190180703;0,292;0,187628288;0,170428713;0,112490244;0,091961829;0
0;0,114462595;0,139751571;0,112801975;0,127067218;0,22;0,083780486;0,092649895;0,110299443;0,129535525;0
1;0,156646295;0,158868818;0,222189191;0,182578024;0,282;0,219313921;0,216372604;0,191586864;0,181942403;0
1;0,100272141;0,110475976;0,147665528;0,134753078;0,29;0,139139696;0,18120339;0,104378429;0,087915231;0
1;0,33883547;0,291620906;0,476626257;0,388924102;0,33;0,428061385;0,337034546;0,39461332;0,428110584;0
0;0,206033916;0,211174806;0,202483752;0,218267633;0,212;0,199172942;0,207100607;0,213647169;0,195486354;0
0;0,046859597;0,055843632;0,084153518;0,053303071;0,064;0,049096877;0,078455998;0,042960371;0,067736228;0
0;0,05714744;0,089891695;0,144996454;0,095453805;0,072;0,124833513;0,142308581;0,072742266;0,101432978;0
0;0,209317961;0,181699984;0,2047639;0,194278949;0,174;0,238392409;0,228660321;0,209002182;0,178666308;0
0;0,552522881;0,540290166;0,625034286;0,589492601;0,51;0,555315588;0,49901684;0,511648826;0,508630819;0
0;0,066818398;0,109312939;0,24076907;0,15572992;0,266;0,149859151;0,137108302;0,10382186;0,156204266;0
1;0,561781732;0,54081847;0,434966819;0,508152112;0,502;0,528119601;0,502028919;0,54880641;0,502410329;0
0;0,545184019;0,528325321;0,573525519;0,581601391;0,52;0,577077741;0,586758574;0,502600859;0,464882975;0
1;0,53800078;0,466185692;0,494235825;0,477780239;0,504;0,428061385;0,454809016;0,551272339;0,535402718;0
0;0,045823451;0,072388745;0,159765022;0,085170306;0,07;0,11261324;0,122864206;0,063733979;0,073563836;0
1;0,431773071;0,380022773;0,310688877;0,335756695;0,38;0,360503735;0,334547079;0,400783106;0,359688651;0
1;0,339600652;0,367534938;0,472205461;0,420761261;0,364;0,413001011;0,39572092;0,391935291;0,326714142;0
0;0,020310128;0,042585779;0,071727689;0,052730528;0,078;0,063318554;0,079145922;0,026878433;0,056568107;0
0;0,186496384;0,191944303;0,221495046;0,206871959;0,15;0,159471325;0,170300422;0,215506225;0,197881338;0
0;0,196041396;0,206398451;0,250739543;0,222593938;0,206;0,225742722;0,244075649;0,181853989;0,159560164;0
0;0,089769135;0,112167095;0,128057529;0,110778327;0,184;0,095459462;0,108577757;0,121288759;0,128552497;0
0;0,083781971;0,13599042;0,134798196;0,108169265;0,134;0,079314942;0,109333712;0,072117884;0,109942821;0
0;0,053773376;0,058863532;0,120170161;0,067032896;0,122;0,08223427;0,100386762;0,062773592;0,070814876;0
0;0,035013074;0,082147255;0,120930043;0,088193103;0,172;0,085575385;0,107634467;0,05177584;0,098411945;0
0;0,112707297;0,112735643;0,134672789;0,122416366;0,236;0,100319283;0,100188763;0,101666887;0,079166463;0
1;0,627946441;0,664965736;0,647882672;0,675071387;0,596;0,644333002;0,654372216;0,640353114;0,642378659;0
1;0,385721739;0,406112573;0,391357382;0,406645283;0,48;0,505673607;0,534820519;0,349879106;0,305005375;0
0;0,439324515;0,427493171;0,429403326;0,442019514;0,404;0,416172524;0,425361208;0,407674051;0,453443232;0
0;0,313437932;0,208423044;0,267812953;0,223267174;0,296;0,335551859;0,315525648;0,291934586;0,243534226;0
0;0,042625958;0,057909497;0,08225231;0,060599338;0,092;0,061085237;0,079020563;0,045737802;0,079589811;0
0;0,033720111;0,070388936;0,102360903;0,056724549;0,03;0,045626657;0,074462105;0,037352502;0,074320937;0
1;0,71249527;0,63244053;0,543779438;0,628269951;0,526;0,618681144;0,600934305;0,705730848;0,67189371;0
0;0,797441198;0,764229025;0,740444917;0,789686758;0,554;0,637376783;0,581473754;0,805846503;0,757588739;0
1;0,097197851;0,115270745;0,205066315;0,160745687;0,142;0,094187672;0,139170821;0,122055225;0,116728122;0
0;0,294205847;0,331408271;0,318976743;0,336624965;0,356;0,340421452;0,348344759;0,306196969;0,26536479;0
0;0,124987065;0,147271269;0,295405827;0,171280719;0,308;0,187800815;0,233677191;0,127157337;0,138490223;0
0;0,196397535;0,161191056;0,140625925;0,130413766;0,178;0,107989587;0,120721934;0,140031996;0,165420518;0
0;0,323915417;0,391212835;0,386608211;0,374517149;0,358;0,27887696;0,27032031;0,34851945;0,386439576;0
0;0,098534935;0,115581905;0,1956165;0,133877827;0,328;0,181504644;0,192396327;0,09714329;0,066474272;0
0;0,639244384;0,645076648;0,633207104;0,660659154;0,672;0,646554317;0,655798189;0,681614518;0,686228974;0
0;0,023860793;0,040451225;0,078785911;0,044687952;0,054;0,041888392;0,069407419;0,039179175;0,104884512;0
0;0,026683665;0,038914953;0,095953637;0,042764659;0,096;0,054386729;0,088304654;0,030733146;0,057849919;0
0;0,022222323;0,035460923;0,067636949;0,041985682;0,204;0,051289365;0,073151193;0,039176131;0,061836283;0
0;0,162991883;0,200405948;0,207871176;0,183913968;0,246;0,153382954;0,141485531;0,184329078;0,260038819;0
0;0,040768575;0,059683733;0,089333952;0,078209024;0,118;0,057595364;0,076420752;0,079131772;0,109223585;0
1;0,857123338;0,776058516;0,684808894;0,734577433;0,59;0,635006705;0,68119446;0,788005207;0,775631896;0
1;0,013942813;0,096926504;0,186238698;0,170294821;0,312;0,222936728;0,179824387;0,128108054;0,113472132;0
0;0,173159838;0,149734414;0,109244452;0,107988162;0,17;0,071156449;0,077112357;0,083285707;0,142998786;0
1;0,169822781;0,196514683;0,198363024;0,191240191;0,262;0,239379872;0,258647722;0,164355457;0,139993285;0
0;0,164105358;0,178524138;0,174325997;0,169231207;0,148;0,161448193;0,138180159;0,168848313;0,182542196;0
1;0,388197557;0,383031298;0,460672498;0,456156465;0,492;0,392039197;0,359314701;0,448006995;0,368105723;0
0;0,221813083;0,241027722;0,184572182;0,214163394;0,304;0,228104041;0,209232255;0,181294393;0,167581217;0
0;0,308004436;0,325364723;0,26339107;0,274199103;0,392;0,322388609;0,169382868;0,23680949;0,196877389;0
1;0,202393807;0,184075004;0,186866218;0,196645464;0,26;0,224598078;0,218716505;0,257223432;0,194308866;0
0;0,412282797;0,445856096;0,428563417;0,430982661;0,454;0,50303631;0,43959416;0,434079925;0,433327247;0
0;0,094019957;0,108211414;0,150418961;0,106993947;0,096;0,080363259;0,126383242;0,124820768;0,147842894;0
0;0,053520093;0,08150972;0,113146518;0,098896987;0,218;0,095418778;0,078146815;0,080069078;0,094606031;0
0;0,060323246;0,081516632;0,131756413;0,093154058;0,082;0,101065711;0,13432682;0,078836199;0,077619154;0
0;0,201099229;0,217629062;0,203313887;0,21404515;0,266;0,23310777;0,225918224;0,172706782;0,155367327;0
1;0,600319767;0,520152408;0,369737219;0,491876332;0,4;0,37394091;0,355723072;0,553786799;0,659173307;0
0;0,09438055;0,120880146;0,086973741;0,090690718;0,142;0,048310301;0,069953204;0,046864723;0,081206659;0
0;0,133654003;0,162894037;0,177509869;0,16305486;0,09;0,148565395;0,115960647;0,118024046;0,133407159;0
0;0,44742446;0,465950666;0,422195714;0,436936252;0,5;0,511819226;0,474565796;0,477877597;0,53195994;0
1;0,652676431;0,582957556;0,501842524;0,598260644;0,54;0,558329859;0,551180855;0,652387524;0,663197863;0
0;0,175549314;0,20640535;0,265660095;0,218306301;0,378;0,374375717;0,347205765;0,196107084;0,192467817;0
0;0,303003359;0,341481508;0,251428389;0,301765477;0,398;0,295306962;0,286388348;0,277563692;0,226327651;0
0;0,264492895;0,26934284;0,315884498;0,286316446;0,284;0,35312425;0,376289258;0,338189039;0,396668788;0
1;0,533516294;0,535166162;0,415594636;0,515864798;0,394;0,342506485;0,343268067;0,570206019;0,511108651;0
0;0,562143601;0,578239232;0,583204409;0,597939576;0,552;0,579542282;0,588881744;0,521866742;0,516611358;0
1;0,55135892;0,556442821;0,600453079;0,566196761;0,446;0,512455824;0,496146128;0,541059433;0,51893155;0
0;0,631856934;0,580171401;0,632118317;0,625320963;0,456;0,579542282;0,642734336;0,6924056;0,682968485;0
0;0,315405646;0,292417667;0,287133428;0,272227544;0,328;0,317006869;0,322510945;0,265441487;0,273417091;0
0;0,064567948;0,062269051;0,091152963;0,060154468;0,08;0,048982914;0,068412411;0,058160495;0,079596524;0
0;0,334726186;0,320649066;0,230371033;0,260453555;0,308;0,242001518;0,230907915;0,29770254;0,302237232;0
0;0,075162309;0,099563992;0,154164971;0,093375005;0,056;0,132980488;0,133507336;0,086645289;0,115559566;0
1;0,840730036;0,829434293;0,662955545;0,758222932;0,642;0,717231906;0,721781981;0,816366176;0,811079631;0
0;0,056112462;0,066973555;0,081262699;0,063551439;0,098;0,048982914;0,072339662;0,071464651;0,094251638;0
0;0,046810544;0,044663651;0,104001641;0,063636617;0,076;0,032799583;0,057989643;0,050668667;0,063773009;0
0;0,561012286;0,592059657;0,524699838;0,588557393;0,494;0,583460167;0,621689524;0,528368116;0,566439113;0
0;0,065508164;0,092221802;0,116398409;0,089851476;0,106;0,064203608;0,096062087;0,071370669;0,097541914;0
1;0,595972921;0,533087743;0,466494443;0,548126708;0,498;0,478974836;0,457649768;0,540897557;0,481295214;0
1;0,346283716;0,297487577;0,23395084;0,275550997;0,33;0,215763958;0,224531615;0,307487206;0,296446305;0
1;0,672622712;0,614095861;0,741336737;0,699599406;0,516;0,636109928;0,626056159;0,689016948;0,680336978;0
0;0,079598042;0,091323301;0,112767652;0,079297272;0,178;0,061127043;0,088538056;0,057505951;0,101154882;0
0;0,280204625;0,302384583;0,482906849;0,414260284;0,434;0,510034701;0,459153299;0,290959714;0,332221978;0
0;0,046789561;0,069911672;0,159226723;0,093043234;0,072;0,117740678;0,140844668;0,063635471;0,066963737;0
0;0,216438351;0,264334464;0,343823969;0,294140985;0,35;0,270957597;0,301440131;0,272874037;0,344110902;0
0;0,537548341;0,576819592;0,645449151;0,66601003;0,628;0,64069277;0,612702906;0,685331105;0,712593269;0
0;0,04232851;0,055989247;0,113167107;0,071038607;0,04;0,083171751;0,082065886;0,054851722;0,071055842;0
1;0,709186129;0,593048163;0,645464659;0,632957303;0,554;0,632600121;0,622081521;0,729019979;0,681772029;0
1;0,535869586;0,513899436;0,542694947;0,537733106;0,606;0,563566669;0,557400946;0,552399212;0,536982998;0
0;0,192678815;0,198153336;0,129580879;0,16718098;0,116;0,112165102;0,135266332;0,13303278;0,163711072;0
0;0,13785017;0,146053503;0,176478415;0,158908905;0,124;0,178973023;0,164015002;0,153931806;0,152071558;0
1;0,292299647;0,310730515;0,275517206;0,29345319;0,376;0,313892364;0,302454191;0,277318234;0,255885087;0
1;0,275666223;0,390759343;0,306372781;0,363260499;0,486;0,350359142;0,342981063;0,347338332;0,253667583;0
0;0,268123464;0,257889605;0,295136711;0,291139054;0,334;0,321840667;0,343700897;0,277820478;0,228625047;0
0;0,473841986;0,427851247;0,401541507;0,434779391;0,358;0,435744537;0,394882856;0,510552001;0,448501494;0
1;0,812061416;0,705517499;0,607179715;0,703872241;0,568;0,666453553;0,581944178;0,822413381;0,799695513;0
1;0,187233266;0,207402155;0,134591245;0,173412463;0,188;0,125579946;0,145616479;0,145277579;0,171451823;0
0;0,053219885;0,060235854;0,074102715;0,052653641;0,024;0,057595364;0,076542329;0,043008039;0,078683841;0
1;0,645644068;0,572238604;0,52721203;0,578259602;0,488;0,549855601;0,494755465;0,649129497;0,574452973;0
1;0,567060355;0,495882587;0,44347098;0,511841484;0,432;0,455284818;0,506501848;0,545737594;0,497923383;0
0;0,150760815;0,150649548;0,236642914;0,183986788;0,268;0,287304576;0,260208454;0,176186668;0,151243086;0
0;0,031687855;0,055395153;0,084179958;0,050114722;0,07;0,047468277;0,078455998;0,031548214;0,063572313;0
0;0,059699077;0,104067605;0,191090822;0,150957137;0,26;0,157487764;0,147216795;0,1061811;0,097285531;0
0;0,208123793;0,254685956;0,302206014;0,259403439;0,406;0,356632542;0,358630229;0,219412074;0,143502581;0
0;0,572319496;0,58629097;0,407537817;0,521029105;0,456;0,310222694;0,322514332;0,556755475;0,557714527;0
1;0,736625452;0,620036661;0,603939775;0,60346525;0,526;0,637597827;0,620915084;0,674506822;0,653957702;0
0;0,315958272;0,339431642;0,478329607;0,404146161;0,458;0,510940287;0,539827542;0,278985772;0,457569513;0
1;0,725171966;0,766995058;0,565420217;0,745751619;0,554;0,724473217;0,686871539;0,75561648;0,809783844;0
0;0,266801987;0,261228137;0,2387966;0,265369956;0,26;0,201345477;0,207582767;0,250617488;0,216446694;0
0;0,345609942;0,290169296;0,247839793;0,247571967;0,396;0,247929023;0,265795013;0,366689097;0,406358929;0
0;0,145546473;0,157309545;0,167666908;0,155254244;0,242;0,098408666;0,121496812;0,135327175;0,159315094;0
0;0,042510027;0,062651976;0,109244452;0,062740697;0,09;0,063900243;0,074462105;0,040078622;0,071858489;0
0;0,086082324;0,110527833;0,169739958;0,11689507;0,202;0,077626339;0,115469333;0,09200818;0,087265357;0
0;0,443617845;0,367338099;0,511395439;0,452886732;0,432;0,4018271;0,403265547;0,401139208;0,357603027;0
0;0,074111981;0,104877762;0,128057529;0,097562037;0,088;0,099470049;0,115216153;0,074442912;0,100129326;0
1;0,349055715;0,362085388;0,435414612;0,398939424;0,372;0,387027916;0,39208143;0,364135938;0,337170032;0
0;0,09025941;0,106021637;0,151227425;0,114959956;0,06;0,104983599;0,129153834;0,097786432;0,096859666;0
0;0,057025733;0,070746135;0,087000982;0,061477192;0,086;0,040447742;0,068943751;0,058717398;0,120874543;0
0;0,127669871;0,169888413;0,164995252;0,140653999;0,16;0,09231088;0,128226269;0,090834432;0,102764802;0
0;0,31979854;0,275869909;0,393983912;0,364984743;0,312;0,479553141;0,472890217;0,337902125;0,334196804;0
0;0,02618544;0,041505982;0,073745476;0,047961012;0,084;0,059831409;0,079063184;0,033229799;0,088093063;0
1;0,234155641;0,264443963;0,201673052;0,193224899;0,36;0,251545997;0,257195208;0,186758735;0,259340691;0
1;0,07593316;0,090248789;0,099350577;0,086217463;0,158;0,066238883;0,074638371;0,09119544;0,115700304;0
1;0,843027983;0,723752946;0,527865925;0,71481641;0,576;0,609060622;0,602914564;0,787380582;0,622994245;0
0;0,021172192;0,047042259;0,087000982;0,053023118;0,158;0,049325055;0,085249901;0,054068877;0,081607511;0
1;0,109880236;0,136676651;0,137293437;0,115806808;0,172;0,110801441;0,104693007;0,113887973;0,10583805;0
0;0,532721415;0,540960805;0,453887245;0,533771835;0,424;0,50064987;0,486293232;0,521878052;0,501852317;0
0;0,086631842;0,082884213;0,169309334;0,105128882;0,072;0,123152868;0,133210334;0,094755288;0,087863409;0
0;0,022261193;0,032560737;0,081815885;0,040532657;0,128;0,043397509;0,064776754;0,030670679;0,037393543;0
0;0,050053346;0,05205649;0,079705563;0,048916855;0,072;0,042941306;0,056097275;0,032831335;0,04306681;0
0;0,240916449;0,247735986;0,206979626;0,226561688;0,31;0,268086667;0,240952766;0,235455471;0,208478621;0
1;0,758463187;0,727043321;0,585683902;0,705492871;0,58;0,639804579;0,694464232;0,790214573;0,726425392;0
0;0,068232969;0,087423804;0,099157149;0,072410715;0,186;0,044723084;0,084367728;0,072994395;0,105655081;0
0;0,191908658;0,154101988;0,213647404;0,154136782;0,264;0,227771385;0,218417304;0,194767453;0,173167633;0
0;0,094967656;0,09001789;0,099921692;0,077738252;0,214;0,045875725;0,07916282;0,081243593;0,126848687;0
0;0,373193389;0,375039464;0,383966041;0,348228862;0,422;0,388374576;0,445051847;0,356114798;0,406580368;0
0;0,094401707;0,15039229;0,199841447;0,144325208;0,154;0,117328146;0,142764985;0,093948493;0,123336288;0
1;0,56919538;0,597522337;0,483972897;0,581038881;0,542;0,625937375;0,575941653;0,634021572;0,636314184;0
0;0,037207648;0,058050023;0,116389632;0,060294135;0,094;0,060149063;0,076008038;0,038642749;0,063721852;0
1;0,289701114;0,305482318;0,350255894;0,323015326;0,318;0,365000455;0,33961534;0,262695457;0,236777945;0
1;0,596872402;0,605901232;0,646072308;0,648744103;0,528;0,577649666;0,515408322;0,638047141;0,627178167;0
1;0,699638158;0,631705494;0,617956258;0,636812273;0,648;0,567839309;0,523003863;0,632428551;0,555261393;0
0;0,502041152;0,49523473;0,491159836;0,493569707;0,452;0,58388235;0,569692266;0,443747312;0,590831792;0
1;0,057796429;0,082326233;0,120059103;0,092651529;0,082;0,09460871;0,115967083;0,087047905;0,100133802;0
0;0,377351745;0,474835306;0,402423145;0,413103096;0,594;0,510787385;0,526451312;0,337204614;0,485565975;0
1;0,761794742;0,738604675;0,687026749;0,740319099;0,606;0,741729289;0,72945989;0,768774271;0,81488577;0
0;0,139154083;0,173456474;0,220061233;0,170103597;0,194;0,163733459;0,210569797;0,135820389;0,16752295;0
0;0,116211629;0,139730352;0,109611414;0,101685042;0,276;0,09627767;0,130850619;0,091365179;0,171117692;0
0;0,26247983;0,268026853;0,225597577;0,247046345;0,286;0,226182921;0,243311245;0,217101144;0,182080723;0
0;0,788340071;0,734872059;0,590938496;0,730081335;0,586;0,668089067;0,672351224;0,720767591;0,698865589;0
0;0,833766606;0,781898275;0,65841243;0,808851426;0,582;0,725433466;0,734989653;0,82026485;0,776944304;0
0;0,060372257;0,105414026;0,095485145;0,089724037;0,168;0,054813737;0,089094781;0,048789005;0,068106551;0
1;0,857346059;0,839504667;0,660253793;0,828565828;0,568;0,723764716;0,74468974;0,860606418;0,841777855;0
0;0,070171413;0,088621297;0,104532456;0,080269148;0,052;0,067815382;0,079063184;0,051755751;0,084977839;0
0;0,807552004;0,746451747;0,71969223;0,733002978;0,662;0,677892002;0,690389758;0,780802812;0,810867359;0
0;0,085709947;0,115443361;0,233028222;0,133778758;0,328;0,182729334;0,212072772;0,110071224;0,112249243;0
0;0,042076811;0,055291293;0,07803852;0,051449971;0,062;0,059831409;0,082698124;0,038310503;0,076952504;0
0;0,185217933;0,234382434;0,231162211;0,196544218;0,364;0,360095425;0,315761023;0,144473247;0,132230535;0
0;0,62826306;0,642041339;0,631288228;0,667705022;0,572;0,710572965;0,69881453;0,735370098;0,772707543;0
1;0,471315575;0,464767492;0,462095364;0,48884071;0,546;0,403279918;0,381033125;0,489552172;0,333964562;0
0;0,244563169;0,197470196;0,271755422;0,20804262;0,28;0,271753787;0,297439551;0,214355386;0,177365218;0
0;0,024171534;0,035392016;0,072711863;0,047843986;0,02;0,059831409;0,068560855;0,042358715;0,087590719;0
1;0,342737005;0,340915697;0,355317293;0,339996747;0,304;0,359599279;0,311336754;0,411747106;0,352181573;0
0;0,258475682;0,305534857;0,291752354;0,305028679;0,33;0,366963297;0,321142556;0,281809588;0,205559177;0
0;0,329583032;0,311292957;0,355005746;0,358955918;0,464;0,441926383;0,410088459;0,364467788;0,320526136;0
0;0,339679501;0,284432099;0,293298009;0,265037749;0,302;0,319241428;0,269708839;0,339404043;0,238317995;0
0;0,706261871;0,691922291;0,506751038;0,624872571;0,526;0,626724158;0,628775879;0,65413205;0,623606972;0
0;0,067377689;0,087178739;0,068826027;0,066733583;0,168;0,064146949;0,072033368;0,036819299;0,087733984;0
0;0,056321306;0,07990429;0,119248782;0,104540584;0,1;0,086103293;0,092400161;0,07698239;0,109137365;0
1;0,053266041;0,086928104;0,1956165;0,118474153;0,24;0,185069375;0,1685063;0,111858914;0,110469501;0
1;0,725782903;0,7446564;0,571767049;0,730211027;0,61;0,641564654;0,663935593;0,729579752;0,660331262;0
0;0,693833097;0,632155967;0,439063594;0,613628107;0,338;0,383339339;0,408885005;0,664327236;0,702585575;0
0;0,312410935;0,281643623;0,270570755;0,261414583;0,26;0,20801617;0,246491375;0,292786228;0,195737314;0
0;0,376762257;0,392683703;0,369514244;0,401221144;0,516;0,349405235;0,364172505;0,338376556;0,246469588;0
0;0,324883482;0,285015632;0,413152859;0,358010059;0,26;0,302094303;0,294741976;0,363088172;0,335672071;0
0;0,136091578;0,128765276;0,127200531;0,117077218;0,26;0,098648323;0,137958409;0,135547812;0,166351613;0
1;0,845044374;0,792930431;0,661224382;0,738934599;0,618;0,739200297;0,693692071;0,808444556;0,781519908;0
0;0,035831551;0,057132651;0,079000654;0,058922803;0,082;0,060960635;0,076462087;0,042849001;0,085463279;0
0;0,049600673;0,068812382;0,113780654;0,064513301;0,034;0,089181195;0,086653324;0,065469467;0,066199947;0
0;0,737528231;0,662614622;0,635516491;0,692987051;0,554;0,628620872;0,638834296;0,690250612;0,59988396;0
1;0,321626067;0,309884285;0,357578353;0,342825953;0,304;0,360169095;0,359314701;0,354385922;0,307879124;0
0;0,110654576;0,097975352;0,086034797;0,07722747;0,088;0,031365094;0,061903485;0,097433762;0,111889972;0
0;0,102781505;0,134277173;0,115942238;0,131846182;0,122;0,074938479;0,112891652;0,105766255;0,152891004;0
0;0,068448391;0,081504611;0,132136816;0,078352523;0,074;0,082977283;0,107483302;0,069404918;0,105334464;0
1;0,50649792;0,45334651;0,355421347;0,40823133;0,444;0,428978924;0,486447512;0,528631156;0,455782518;0
0;0,08046807;0,093533014;0,12408617;0,094679658;0,232;0,093238752;0,114902739;0,087775071;0,101378782;0
0;0,32178532;0,40767941;0,351475831;0,389152997;0,47;0,420108333;0,410897536;0,343899713;0,361907667;0
0;0,062527879;0,097035259;0,120960541;0,09962132;0,122;0,10448941;0,106603231;0,095000017;0,118915771;0
0;0,126420178;0,166435341;0,106526602;0,141271464;0,29;0,104625691;0,142924042;0,174984541;0,30721382;0
0;0,230880732;0,261284841;0,201119973;0,237548157;0,178;0,136615631;0,139490507;0,27198083;0,358567906;0
0;0,047152761;0,095646469;0,11024149;0,075759967;0,216;0,065336985;0,072594452;0,038500434;0,075963193;0
1;0,77456661;0,744294768;0,685137018;0,752458951;0,738;0,725792596;0,715358764;0,738205728;0,768361803;0
1;0,26029552;0,27486795;0,287378447;0,278553852;0,35;0,358658733;0,354423947;0,259453844;0,18779825;0
0;0,172651656;0,206828824;0,173967223;0,192969589;0,254;0,156760013;0,176032504;0,142087947;0,140764674;0
0;0,088133176;0,084850131;0,195562533;0,094325831;0,256;0,156446611;0,159287548;0,114376259;0,093603709;0
0;0,052083539;0,080214389;0,159672267;0,10179268;0,1;0,085684744;0,103498246;0,066865493;0,063191639;0
0;0,414388206;0,502014782;0,598384643;0,512306493;0,58;0,58559696;0,607915827;0,439881081;0,466779127;0
0;0,073127741;0,080938625;0,107532756;0,085760937;0,088;0,068018706;0,07058643;0,065908619;0,0651651;0
1;0,877091894;0,828639163;0,692767219;0,785782833;0,67;0,707380955;0,722731231;0,827338401;0,82383439;0
1;0,682981309;0,66627331;0,6400705;0,658433036;0,554;0,623762758;0,616632247;0,665564268;0,648696719;0
0;0,042000778;0,065515572;0,083690514;0,07552976;0,178;0,062008532;0,091846727;0,05036259;0,059328313;0
